vendor_id,business_name,category,location_type,total_gmv,avg_ticket_size,transaction_count,repeat_customer_rate,refund_rate_estimate,payment_method_mix,revenue_volatility_score,weekend_sales_ratio,late_night_sales_ratio,risk_score
2259,Torres-Schultz,Crafts,standalone,4761.88,38.71,123,0.6911,0.0532,card_dominant,0.8789,0.5638,0.2807,0.3462
2260,Long Inc,Home,standalone,23871.1,80.37,297,0.9327,0.0634,card_dominant,0.6142,0.296,0.2167,0.1755
2261,"Mercado, Price and Porter",Beauty,standalone,1763.62,24.84,71,0.3803,0.0536,card_dominant,0.6217,0.4449,0.1822,0.4503
2262,Smith-Singh,Fashion,pop_up,4528.94,34.57,131,0.4733,0.0334,digital_wallet_heavy,0.5635,0.2988,0.2513,0.3861
2263,"Espinoza, Fernandez and Montgomery",Wellness,mall,5028.87,39.6,127,0.6457,0.023,mixed,0.2595,0.4181,0.2146,0.2359
2264,Ortega-Rangel,Fitness,pop_up,21033.33,77.9,270,0.8741,0.0406,digital_wallet_heavy,0.3937,0.4791,0.1368,0.1539
2265,Gutierrez-Turner,Education,pop_up,1060.2,23.56,45,0.2889,0.0753,digital_wallet_heavy,0.8459,0.4512,0.132,0.5473
2266,"Mata, Mosley and Jacobs",Beauty,mall,3738.07,38.14,98,0.4286,0.0616,card_dominant,0.2257,0.4374,0.1341,0.3493
2267,"Jimenez, Macias and Kaufman",Wellness,pop_up,4508.55,36.96,122,0.582,0.0744,digital_wallet_heavy,0.2084,0.4764,0.2352,0.273
2268,"Lane, Pierce and Higgins",Fashion,mall,8773.04,57.34,153,0.6471,0.044,card_dominant,0.2598,0.6862,0.1795,0.2416
2269,Wiley-Wagner,Food,home_based,15818.64,78.7,201,0.7811,0.053,digital_wallet_heavy,0.3656,0.4417,0.1573,0.1985
2270,Odonnell-Coleman,Food,home_based,3901.18,37.88,103,0.4078,0.0152,digital_wallet_heavy,0.2743,0.6187,0.11,0.3555
2271,Fischer Inc,Tech_Accessories,pop_up,3678.46,36.42,101,0.6436,0.0236,card_dominant,0.5534,0.5844,0.0655,0.296
2272,Myers-Murphy,Tech_Accessories,mall,3667.33,35.95,102,0.3824,0.0504,card_dominant,0.2834,0.2182,0.0632,0.3806
2273,"Lee, Sherman and Parker",Food,standalone,4195.17,38.14,110,0.4545,0.0684,card_dominant,0.2826,0.2226,0.1595,0.3498
2274,Bennett Inc,Crafts,standalone,4346.58,39.88,109,0.6239,0.0691,card_dominant,0.3837,0.4109,0.06,0.2855
2275,Moore-Byrd,Crafts,home_based,3683.43,37.59,98,0.4388,0.0414,digital_wallet_heavy,0.6043,0.4855,0.1331,0.4139
2276,"Lewis, Meyers and Bender",Food,home_based,946.59,22.01,43,0.4651,0.0321,mixed,0.2746,0.3834,0.0749,0.332
2277,Stokes-Pierce,Food,mall,1918.33,26.64,72,0.3472,0.0637,mixed,0.8764,0.685,0.2663,0.5208
2278,Kline and Sons,Education,pop_up,9772.7,57.15,171,0.6608,0.0521,mixed,0.6906,0.3426,0.2077,0.3233
2279,Manning PLC,Education,standalone,4076.27,38.46,106,0.4623,0.0419,mixed,0.5374,0.5789,0.1205,0.3889
2280,"Ward, Baird and Ritter",Tech_Accessories,standalone,11742.68,59.91,196,0.7245,0.0323,digital_wallet_heavy,0.8472,0.2281,0.1714,0.3169
2281,Guzman LLC,Food,mall,6906.18,55.25,125,0.784,0.0739,mixed,0.6273,0.4732,0.1124,0.2556
2282,"Phillips, Solis and Snyder",Fashion,mall,1401.1,22.97,61,0.2131,0.034,digital_wallet_heavy,0.7964,0.4796,0.1787,0.5629
2283,Baldwin-Frazier,Education,pop_up,15941.07,78.92,202,0.8465,0.017,card_dominant,0.2112,0.6818,0.1442,0.1241
2284,Mitchell-Bailey,Beauty,pop_up,3888.66,38.12,102,0.6863,0.0522,mixed,0.2558,0.5416,0.2831,0.2237
2285,"Lewis, Madden and Stephenson",Pets,pop_up,3276.1,40.45,81,0.284,0.0503,digital_wallet_heavy,0.2883,0.4909,0.2416,0.4308
2286,Hudson Ltd,Tech_Accessories,mall,3525.1,37.9,93,0.4839,0.0384,card_dominant,0.8159,0.5243,0.2748,0.4328
2287,"Hartman, Horton and Stephens",Education,standalone,8636.91,59.16,146,0.7329,0.0536,digital_wallet_heavy,0.2919,0.3548,0.1004,0.208
2288,"White, Obrien and Dunn",Wellness,pop_up,11136.48,58.92,189,0.619,0.0736,card_dominant,0.7323,0.5382,0.1252,0.359
2289,Hernandez-Scott,Food,home_based,7135.73,58.01,123,0.7073,0.0229,mixed,0.7295,0.4371,0.1064,0.2991
2290,Adams-Green,Pets,mall,17453.77,80.06,218,0.9266,0.0532,digital_wallet_heavy,0.2282,0.3631,0.1671,0.0983
2291,Keith Group,Crafts,mall,4565.42,40.05,114,0.5088,0.0204,digital_wallet_heavy,0.8893,0.3045,0.0826,0.4296
2292,Moore-Anderson,Food,standalone,7438.12,56.35,132,0.6364,0.0242,card_dominant,0.7383,0.4128,0.1914,0.3367
2293,"Martinez, Weber and Herrera",Fitness,pop_up,9479.02,59.99,158,0.6203,0.0115,digital_wallet_heavy,0.2241,0.4229,0.2542,0.2381
2294,Ortega Group,Fitness,mall,4307.82,36.2,119,0.5882,0.072,mixed,0.2607,0.4692,0.2783,0.2796
2295,Holland Group,Beauty,home_based,4250.69,35.72,119,0.6303,0.0372,card_dominant,0.7807,0.2668,0.2838,0.3522
2296,Sullivan-Robinson,Pets,mall,3804.1,37.66,101,0.4851,0.0626,digital_wallet_heavy,0.8589,0.5383,0.1409,0.448
2297,Hughes-Hanna,Home,home_based,7832.51,56.76,138,0.7029,0.0757,card_dominant,0.3929,0.3661,0.2252,0.2498
2298,Clark-Ellison,Crafts,standalone,9916.06,56.34,176,0.7273,0.0636,card_dominant,0.8506,0.3024,0.2495,0.3256
2299,Robertson Group,Wellness,standalone,7650.28,58.85,130,0.6462,0.0617,digital_wallet_heavy,0.2447,0.3936,0.1207,0.2444
2300,"Bates, Hernandez and Dawson",Crafts,pop_up,3471.31,37.73,92,0.4348,0.0313,digital_wallet_heavy,0.8881,0.5214,0.2294,0.4696
2301,Thomas-Atkins,Education,home_based,4210.84,36.3,116,0.4914,0.0784,card_dominant,0.464,0.6009,0.1586,0.3706
2302,Harris and Sons,Home,standalone,8044.28,57.05,141,0.5319,0.0709,card_dominant,0.3265,0.6738,0.1047,0.3206
2303,Rodgers and Sons,Home,pop_up,3314.72,37.24,89,0.4944,0.0328,digital_wallet_heavy,0.7293,0.3969,0.2021,0.4085
2304,Wyatt-Mata,Tech_Accessories,home_based,1431.35,23.86,60,0.3,0.0411,digital_wallet_heavy,0.7197,0.3142,0.0646,0.5063
2305,"Vega, Munoz and Patterson",Fashion,standalone,3772.62,39.71,95,0.6316,0.031,mixed,0.532,0.284,0.1387,0.2999
2306,Taylor Group,Beauty,mall,4202.55,37.86,111,0.5225,0.038,digital_wallet_heavy,0.2402,0.4917,0.2711,0.2982
2307,Robinson-Anderson,Pets,home_based,3831.45,39.1,98,0.5,0.0206,digital_wallet_heavy,0.6185,0.5324,0.1548,0.3799
2308,"Scott, Ball and Nelson",Education,mall,4617.27,37.54,123,0.5122,0.0591,card_dominant,0.4875,0.4523,0.0518,0.3591
2309,Lawson-Tucker,Wellness,standalone,3786.0,36.4,104,0.4231,0.0584,mixed,0.6629,0.2192,0.1421,0.4386
2310,Bowen Group,Fashion,home_based,4932.56,35.49,139,0.4964,0.0785,card_dominant,0.4945,0.451,0.2775,0.3743
2311,Summers LLC,Tech_Accessories,pop_up,3751.92,37.52,100,0.59,0.0602,digital_wallet_heavy,0.6074,0.5989,0.2661,0.3445
2312,Jones-Nelson,Wellness,mall,717.36,22.42,32,0.2188,0.042,mixed,0.5326,0.393,0.2917,0.5097
2313,Harris PLC,Crafts,home_based,4589.29,37.01,124,0.4355,0.0588,digital_wallet_heavy,0.2583,0.6315,0.1701,0.3515
2314,"Peterson, Smith and Johnson",Home,pop_up,9333.91,59.08,158,0.7152,0.0148,mixed,0.5848,0.4086,0.2694,0.2638
2315,"Woods, Robinson and Murray",Education,home_based,3488.38,39.2,89,0.6404,0.0243,card_dominant,0.7785,0.4788,0.0637,0.3428
2316,Lopez-Salazar,Fashion,pop_up,10071.33,55.64,181,0.7182,0.078,digital_wallet_heavy,0.5588,0.3454,0.1674,0.2761
2317,"Rivas, Jackson and Day",Education,standalone,9272.76,57.24,162,0.642,0.0701,mixed,0.4134,0.2963,0.0823,0.2827
2318,Jordan Group,Fashion,pop_up,3087.69,36.76,84,0.5238,0.0309,digital_wallet_heavy,0.746,0.4358,0.1069,0.3966
2319,Mcconnell LLC,Crafts,home_based,1390.71,23.57,59,0.322,0.0216,card_dominant,0.4329,0.67,0.1358,0.4321
2320,"Ryan, Clark and Booth",Crafts,mall,3247.91,36.09,90,0.6,0.0792,card_dominant,0.5397,0.2896,0.2728,0.3317
2321,"Boyer, Willis and Patel",Crafts,home_based,3698.82,36.26,102,0.3824,0.0422,card_dominant,0.6968,0.6919,0.0625,0.4608
2322,"Gilmore, Ortiz and Howell",Tech_Accessories,pop_up,7015.58,54.81,128,0.8047,0.0168,card_dominant,0.7043,0.3409,0.0961,0.2436
2323,"Salinas, Obrien and Chapman",Wellness,standalone,10212.77,56.11,182,0.8022,0.0128,digital_wallet_heavy,0.2153,0.5872,0.0836,0.1458
2324,"Atkinson, King and Gonzalez",Wellness,pop_up,4304.56,37.43,115,0.4,0.0427,digital_wallet_heavy,0.6241,0.4142,0.0568,0.4376
2325,Sullivan-White,Education,home_based,10800.42,61.37,176,0.6307,0.0648,mixed,0.2074,0.5809,0.2733,0.2456
2326,Brown and Sons,Home,mall,20468.3,80.58,254,0.8425,0.0403,card_dominant,0.5749,0.4385,0.1473,0.2058
2327,Hernandez-Gutierrez,Beauty,home_based,7328.85,57.71,127,0.6693,0.0721,card_dominant,0.8258,0.3679,0.2038,0.3521
2328,Harvey-York,Crafts,home_based,7014.84,58.46,120,0.775,0.0749,mixed,0.8734,0.4545,0.1632,0.3096
2329,Henderson Inc,Fitness,mall,1984.99,25.78,77,0.4286,0.0295,mixed,0.8712,0.2714,0.195,0.4688
2330,Smith-Garza,Home,mall,3473.54,38.17,91,0.4396,0.0298,card_dominant,0.3953,0.4025,0.2997,0.3682
2331,Jones-Mercer,Wellness,pop_up,3691.61,36.55,101,0.495,0.0138,card_dominant,0.605,0.2413,0.0886,0.3776
2332,Yang LLC,Fashion,pop_up,10096.09,55.47,182,0.7363,0.0408,mixed,0.5573,0.3294,0.1291,0.2556
2333,"Davis, Parker and Mcmillan",Crafts,mall,3632.74,37.45,97,0.6289,0.0161,card_dominant,0.4123,0.6833,0.2862,0.2728
2334,Johnson-Vasquez,Wellness,home_based,4572.51,38.1,120,0.45,0.0334,card_dominant,0.5996,0.6548,0.0515,0.4049
2335,"Smith, West and Boyd",Fashion,mall,4460.33,35.68,125,0.6,0.0667,digital_wallet_heavy,0.8639,0.2457,0.0904,0.3928
2336,Woods Inc,Wellness,home_based,5028.06,39.59,127,0.5827,0.0773,digital_wallet_heavy,0.5763,0.2071,0.1144,0.3471
2337,Richardson Inc,Pets,mall,23077.66,80.13,288,0.7396,0.0415,mixed,0.685,0.5666,0.2989,0.2796
2338,Gallegos-Mcmahon,Food,pop_up,5004.41,38.2,131,0.5725,0.0301,mixed,0.5768,0.4667,0.1514,0.3381
2339,"Hamilton, Gregory and Reeves",Tech_Accessories,mall,1694.89,24.21,70,0.3714,0.0218,mixed,0.8842,0.6267,0.1746,0.4977
2340,"Love, Ewing and Rosario",Education,standalone,1003.48,22.81,44,0.4318,0.0522,digital_wallet_heavy,0.3591,0.4719,0.2237,0.3716
2341,"Vargas, Dean and Nguyen",Home,standalone,22467.33,80.82,278,0.9281,0.0461,digital_wallet_heavy,0.8932,0.5057,0.1427,0.2284
2342,Rivera Ltd,Home,pop_up,1695.67,26.49,64,0.2969,0.0641,digital_wallet_heavy,0.3193,0.3923,0.1367,0.4346
2343,"Johnson, Pearson and Pennington",Fashion,standalone,8299.54,56.46,147,0.6122,0.0402,card_dominant,0.7472,0.4421,0.2485,0.3554
2344,Abbott Ltd,Wellness,home_based,957.36,22.26,43,0.4884,0.0504,mixed,0.4394,0.605,0.1096,0.3588
2345,Sanchez-Hampton,Fitness,pop_up,921.12,23.62,39,0.1795,0.0257,mixed,0.5532,0.3304,0.0523,0.5286
2346,Howell-Castillo,Tech_Accessories,mall,4408.98,35.56,124,0.5242,0.0554,card_dominant,0.5578,0.4228,0.2917,0.3661
2347,Diaz and Sons,Home,pop_up,1003.58,24.48,41,0.3171,0.05,card_dominant,0.8044,0.2697,0.1923,0.5173
2348,Weber Ltd,Crafts,pop_up,941.78,20.47,46,0.2391,0.0708,mixed,0.6082,0.559,0.143,0.5233
2349,Castillo-Marshall,Fashion,pop_up,4066.58,35.36,115,0.7217,0.0165,mixed,0.5205,0.3972,0.2668,0.2482
2350,Porter-Garza,Fashion,home_based,1196.25,23.46,51,0.3137,0.0271,card_dominant,0.8767,0.6791,0.1119,0.5266
2351,Foster-Hooper,Fashion,standalone,5165.53,39.13,132,0.553,0.0344,mixed,0.8269,0.6833,0.1609,0.3992
2352,"Reyes, Blair and Long",Fashion,pop_up,4317.96,38.55,112,0.4821,0.0325,digital_wallet_heavy,0.5683,0.5439,0.1184,0.3824
2353,Stevens and Sons,Beauty,standalone,6893.92,57.45,120,0.7417,0.0616,digital_wallet_heavy,0.2362,0.2246,0.1466,0.1949
2354,Parker PLC,Food,mall,20231.29,81.91,247,0.8097,0.0347,mixed,0.4209,0.4455,0.1302,0.1897
2355,"Hoffman, Schwartz and Strong",Fashion,home_based,1551.72,21.86,71,0.2817,0.0235,card_dominant,0.4166,0.6875,0.1528,0.4495
2356,Brown Inc,Wellness,pop_up,8389.6,59.08,142,0.6197,0.0411,card_dominant,0.6036,0.6917,0.1104,0.3232
2357,Brooks-Miller,Wellness,pop_up,4345.84,35.62,122,0.6557,0.0577,mixed,0.7012,0.5037,0.0721,0.3297
2358,Nelson and Sons,Food,pop_up,4288.83,37.95,113,0.5575,0.0574,mixed,0.2449,0.4981,0.2349,0.2875
2359,"Williams, Patterson and Ortiz",Wellness,pop_up,1844.12,24.59,75,0.2933,0.0248,mixed,0.7891,0.2152,0.261,0.5186
2360,Cunningham-Joyce,Tech_Accessories,standalone,3970.16,36.09,110,0.4091,0.0422,digital_wallet_heavy,0.3523,0.2669,0.2883,0.3786
2361,Bautista-Bradley,Tech_Accessories,home_based,1019.42,24.27,42,0.4286,0.0151,mixed,0.3394,0.3739,0.2051,0.3581
2362,"Vasquez, Garcia and Henry",Education,standalone,3516.77,37.81,93,0.5591,0.0481,digital_wallet_heavy,0.288,0.3449,0.1097,0.2925
2363,Miller Group,Home,home_based,3797.77,39.56,96,0.4062,0.0249,mixed,0.4878,0.552,0.1044,0.4019
2364,Harrison-Davis,Wellness,pop_up,4912.31,35.86,137,0.562,0.0357,card_dominant,0.4736,0.6882,0.2887,0.3244
2365,Anderson Ltd,Fitness,home_based,1177.69,23.09,51,0.451,0.066,mixed,0.3692,0.234,0.1292,0.3681
2366,Walker and Sons,Tech_Accessories,pop_up,4219.34,37.67,112,0.6071,0.0287,digital_wallet_heavy,0.5541,0.5889,0.2646,0.3159
2367,Schaefer-Wilson,Wellness,standalone,1611.51,23.02,70,0.2429,0.0691,digital_wallet_heavy,0.4518,0.5436,0.1282,0.4896
2368,Gentry-James,Crafts,pop_up,1377.79,24.17,57,0.3684,0.0143,mixed,0.6911,0.2049,0.1523,0.4583
2369,Dalton LLC,Home,pop_up,7152.76,56.77,126,0.5317,0.0331,mixed,0.6854,0.5831,0.126,0.3812
2370,Wagner Group,Fashion,mall,3229.96,37.13,87,0.5632,0.0668,mixed,0.4057,0.4232,0.2318,0.3196
2371,Baker LLC,Wellness,standalone,20702.31,79.02,262,0.7939,0.0585,digital_wallet_heavy,0.8912,0.3126,0.2156,0.2988
2372,Carter Ltd,Wellness,standalone,3205.27,36.42,88,0.4318,0.0527,digital_wallet_heavy,0.8406,0.2782,0.2379,0.468
2373,Stewart PLC,Fitness,mall,4171.95,37.59,111,0.4685,0.0498,digital_wallet_heavy,0.3923,0.4372,0.1334,0.3591
2374,"Hartman, Duncan and Williams",Fitness,pop_up,3738.53,37.39,100,0.47,0.0506,digital_wallet_heavy,0.8223,0.4847,0.2079,0.4446
2375,Medina and Sons,Crafts,standalone,5355.11,39.67,135,0.5037,0.0463,digital_wallet_heavy,0.2358,0.3164,0.173,0.3092
2376,"Chaney, Morales and White",Fashion,home_based,4163.18,38.55,108,0.6667,0.0317,mixed,0.3272,0.4521,0.1307,0.2416
2377,Gutierrez-Watson,Beauty,mall,9516.67,55.33,172,0.8256,0.0281,digital_wallet_heavy,0.5248,0.2666,0.2819,0.2006
2378,Ramos Group,Education,pop_up,1651.53,21.73,76,0.3026,0.0707,mixed,0.6953,0.2531,0.244,0.509
2379,Simpson-Williams,Education,home_based,3664.04,37.39,98,0.6122,0.0666,card_dominant,0.7374,0.257,0.211,0.3614
2380,"Hunter, Key and Ellison",Pets,home_based,4693.98,36.96,127,0.4094,0.0684,card_dominant,0.6041,0.5232,0.1646,0.4366
2381,"Scott, Bowen and Anderson",Fashion,standalone,1704.66,22.14,77,0.1299,0.047,digital_wallet_heavy,0.2241,0.5195,0.0704,0.494
2382,Silva Inc,Beauty,pop_up,7370.17,58.03,127,0.685,0.0405,digital_wallet_heavy,0.4049,0.4727,0.0834,0.2506
2383,Mendez-Carrillo,Crafts,mall,977.63,23.84,41,0.3415,0.0584,mixed,0.7565,0.2817,0.0761,0.4981
2384,Bailey-Buckley,Education,pop_up,5262.58,38.7,136,0.5662,0.0202,mixed,0.814,0.4641,0.1668,0.3858
2385,Hodges and Sons,Home,pop_up,1517.31,22.65,67,0.2836,0.0175,digital_wallet_heavy,0.6547,0.634,0.257,0.4944
2386,"Velazquez, Guzman and Zhang",Fitness,pop_up,3361.53,37.77,89,0.4607,0.0538,digital_wallet_heavy,0.2527,0.2562,0.0623,0.3363
2387,Orozco-Blankenship,Fashion,mall,2868.75,34.98,82,0.5732,0.028,digital_wallet_heavy,0.295,0.33,0.1463,0.2808
2388,Williams LLC,Wellness,mall,1114.81,27.19,41,0.3659,0.076,mixed,0.6273,0.6175,0.2276,0.4653
2389,"Peters, Wilson and Mcintyre",Pets,standalone,4514.16,37.93,119,0.6471,0.0179,card_dominant,0.7151,0.3375,0.2098,0.3248
2390,"Hughes, Perry and Irwin",Beauty,home_based,4567.17,38.7,118,0.661,0.0339,digital_wallet_heavy,0.8984,0.3318,0.1198,0.3594
2391,"Ryan, Chandler and Mathews",Pets,mall,5157.64,39.37,131,0.5954,0.0751,card_dominant,0.2173,0.5483,0.2313,0.2683
2392,Browning Ltd,Education,pop_up,1051.8,21.47,49,0.3673,0.0685,digital_wallet_heavy,0.8821,0.6878,0.0663,0.5133
2393,Smith-Ward,Food,pop_up,1697.65,23.26,73,0.2466,0.0675,mixed,0.6524,0.5237,0.0821,0.5274
2394,"Jackson, Ferguson and Holder",Pets,mall,962.73,25.34,38,0.2895,0.0555,card_dominant,0.8877,0.6559,0.1598,0.5494
2395,"Crawford, Baker and Randolph",Tech_Accessories,home_based,3494.18,38.82,90,0.4889,0.0128,card_dominant,0.4536,0.6132,0.2254,0.3501
2396,Shannon-Simon,Tech_Accessories,standalone,738.47,24.62,30,0.3,0.0422,card_dominant,0.2386,0.4134,0.1673,0.4104
2397,Moyer and Sons,Fitness,home_based,4787.37,38.92,123,0.4634,0.075,mixed,0.6488,0.3558,0.1813,0.4206
2398,"Alvarez, Horne and Phillips",Beauty,pop_up,15187.73,79.1,192,0.9219,0.0146,mixed,0.8808,0.38,0.1695,0.2196
2399,Park-Newman,Crafts,standalone,3841.81,38.04,101,0.5842,0.0349,digital_wallet_heavy,0.6778,0.5311,0.2288,0.3539
2400,"Keller, Monroe and Jones",Pets,mall,4118.57,37.79,109,0.4404,0.0288,mixed,0.421,0.2626,0.2139,0.3726
2401,"Phillips, Gonzalez and Hood",Fashion,mall,9960.86,58.94,169,0.6746,0.0128,mixed,0.6184,0.6348,0.2727,0.2902
2402,Phillips-Bush,Food,pop_up,3734.17,36.61,102,0.5098,0.0414,mixed,0.5215,0.2385,0.2177,0.3618
2403,"Ruiz, Sanders and Moore",Tech_Accessories,mall,5162.54,37.41,138,0.5725,0.0675,card_dominant,0.3713,0.4107,0.2597,0.3083
2404,"Ramos, Collier and Thomas",Home,standalone,4611.6,38.43,120,0.4667,0.0714,digital_wallet_heavy,0.3702,0.4753,0.0981,0.3621
2405,"Armstrong, Lewis and Combs",Beauty,home_based,22292.02,78.77,283,0.8587,0.0171,mixed,0.8378,0.6103,0.24,0.2433
2406,Riley and Sons,Home,pop_up,1940.81,25.88,75,0.32,0.0134,mixed,0.7906,0.419,0.1356,0.5021
2407,Simmons PLC,Pets,pop_up,938.86,23.47,40,0.475,0.0483,card_dominant,0.2639,0.5783,0.1956,0.3298
2408,Joyce Group,Beauty,pop_up,7699.68,56.62,136,0.7574,0.0231,mixed,0.3318,0.2921,0.0643,0.1946
2409,"Hess, Bell and Martinez",Wellness,pop_up,1461.23,22.83,64,0.3594,0.0511,card_dominant,0.7882,0.2087,0.0623,0.4933
2410,Clark Ltd,Fashion,pop_up,1016.82,26.07,39,0.4872,0.0501,digital_wallet_heavy,0.7736,0.3634,0.1374,0.4261
2411,Boone-Flores,Food,mall,1895.07,25.27,75,0.1467,0.0517,mixed,0.3919,0.2133,0.2338,0.5205
2412,"Jensen, Lopez and Riley",Food,mall,1928.43,25.04,77,0.5714,0.0538,mixed,0.6065,0.5708,0.2188,0.3517
2413,Hoffman-Williams,Food,mall,4927.63,38.8,127,0.5276,0.0244,digital_wallet_heavy,0.4467,0.2631,0.0825,0.3329
2414,"Hall, Wilson and Martin",Crafts,home_based,3547.31,37.34,95,0.5158,0.0573,card_dominant,0.801,0.6814,0.2071,0.4195
2415,"Rodriguez, Ramirez and Johnson",Food,mall,3620.31,35.15,103,0.4272,0.0229,digital_wallet_heavy,0.274,0.6064,0.1947,0.3481
2416,Smith LLC,Home,standalone,1130.75,23.08,49,0.2857,0.0533,digital_wallet_heavy,0.747,0.5516,0.2586,0.5225
2417,Lee-Bailey,Beauty,standalone,3680.28,37.94,97,0.433,0.0139,digital_wallet_heavy,0.7233,0.6254,0.1215,0.4323
2418,Robinson Group,Crafts,standalone,3267.29,37.56,87,0.4368,0.0548,digital_wallet_heavy,0.4199,0.679,0.0584,0.382
2419,Gonzalez Inc,Tech_Accessories,standalone,924.63,26.42,35,0.4571,0.0506,digital_wallet_heavy,0.3166,0.5561,0.094,0.3499
2420,Lamb-Campbell,Education,pop_up,8521.63,57.58,148,0.6351,0.0265,mixed,0.5461,0.6574,0.1029,0.2996
2421,Martin and Sons,Education,standalone,16538.48,78.75,210,0.7714,0.0201,mixed,0.7313,0.4503,0.2779,0.2666
2422,"Walker, Waters and Miller",Fashion,standalone,994.29,23.12,43,0.4651,0.0203,mixed,0.6521,0.3164,0.0892,0.404
2423,Lara Ltd,Food,pop_up,3455.19,40.18,86,0.6047,0.0578,card_dominant,0.6156,0.5774,0.1274,0.3381
2424,"Rivera, Mosley and Smith",Tech_Accessories,mall,1019.74,24.28,42,0.5,0.0414,mixed,0.4838,0.692,0.1231,0.3592
2425,"Chandler, Bowen and Tran",Pets,standalone,1560.33,22.95,68,0.2941,0.0306,digital_wallet_heavy,0.4482,0.4823,0.1131,0.4518
2426,"Stout, Henderson and Salazar",Food,pop_up,1646.05,24.21,68,0.3824,0.0741,mixed,0.386,0.6479,0.0759,0.4082
2427,"Love, Mclaughlin and Henderson",Home,mall,20517.33,80.46,255,0.902,0.056,mixed,0.8349,0.2844,0.2921,0.2328
2428,Alexander-Garcia,Fashion,standalone,3866.66,38.28,101,0.6238,0.0417,digital_wallet_heavy,0.862,0.5384,0.1254,0.373
2429,"Stephens, Wood and Taylor",Home,home_based,1830.93,23.18,79,0.3418,0.0232,card_dominant,0.4126,0.2465,0.086,0.4186
2430,"Rodriguez, Cisneros and Stephens",Wellness,mall,4820.35,37.08,130,0.6077,0.0173,digital_wallet_heavy,0.4961,0.5978,0.0853,0.3006
2431,Mueller Group,Pets,mall,4010.18,37.48,107,0.6168,0.0191,digital_wallet_heavy,0.6504,0.2986,0.0744,0.3274
2432,Porter Ltd,Food,standalone,1764.57,25.21,70,0.4,0.0217,digital_wallet_heavy,0.8466,0.6107,0.1385,0.4758
2433,"Wright, Smith and Williams",Wellness,home_based,3427.31,37.66,91,0.4725,0.0559,mixed,0.5761,0.5386,0.2207,0.3957
2434,"Livingston, Cole and Parsons",Fitness,pop_up,4009.28,37.82,106,0.5755,0.054,card_dominant,0.3863,0.2195,0.1639,0.3057
2435,Moore-Dunn,Pets,home_based,8230.4,56.37,146,0.6644,0.0724,card_dominant,0.5986,0.6162,0.2979,0.3092
2436,"French, Perez and Yates",Beauty,pop_up,1335.14,23.84,56,0.2857,0.0215,digital_wallet_heavy,0.6842,0.5371,0.295,0.5004
2437,"Jackson, Garcia and Thompson",Fashion,home_based,873.46,23.61,37,0.4324,0.079,digital_wallet_heavy,0.6807,0.3218,0.2496,0.4436
2438,"Blackwell, Moore and Black",Food,pop_up,2982.76,36.82,81,0.5185,0.0175,digital_wallet_heavy,0.7465,0.6551,0.1457,0.3953
2439,"Henry, Robbins and Lucero",Home,pop_up,5008.64,37.1,135,0.4667,0.0541,digital_wallet_heavy,0.5011,0.4189,0.1276,0.3831
2440,"Sullivan, Jenkins and Page",Tech_Accessories,mall,8706.74,60.05,145,0.6621,0.0633,digital_wallet_heavy,0.8553,0.6704,0.0937,0.359
2441,"Brown, Brown and Castillo",Food,home_based,1377.29,25.51,54,0.2407,0.0712,mixed,0.7162,0.3264,0.0668,0.5442
2442,Potter-Davis,Pets,standalone,16691.83,79.48,210,0.7857,0.0288,mixed,0.8385,0.5166,0.2303,0.2835
2443,"Walker, Daniel and Harris",Pets,home_based,9959.09,57.9,172,0.6919,0.028,digital_wallet_heavy,0.7036,0.2141,0.1438,0.3032
2444,Coleman-Aguilar,Fitness,mall,1119.09,23.31,48,0.625,0.0539,digital_wallet_heavy,0.3023,0.6115,0.1088,0.2641
2445,Lowery Inc,Fitness,standalone,3882.61,39.62,98,0.6531,0.0557,digital_wallet_heavy,0.4836,0.498,0.0769,0.2869
2446,"Roberson, Ramirez and Perkins",Tech_Accessories,mall,4291.23,35.76,120,0.3833,0.0112,mixed,0.8367,0.3348,0.2549,0.479
2447,"Simmons, Shaw and Myers",Pets,home_based,4772.56,37.58,127,0.5512,0.08,card_dominant,0.348,0.3326,0.2157,0.318
2448,Bailey-Walsh,Beauty,standalone,6894.19,56.51,122,0.7377,0.0776,card_dominant,0.8411,0.4514,0.2488,0.3226
2449,"Tapia, Mcclure and Grimes",Wellness,standalone,7199.04,58.53,123,0.5854,0.0195,mixed,0.8842,0.6822,0.0909,0.39
2450,Brooks-Martin,Fashion,pop_up,3995.93,37.35,107,0.7009,0.031,digital_wallet_heavy,0.2701,0.3359,0.254,0.2129
2451,Torres and Sons,Fashion,standalone,19110.57,82.37,232,0.8879,0.0365,mixed,0.2619,0.3711,0.2953,0.1194
2452,"Glass, Chambers and Carson",Home,pop_up,4979.38,38.3,130,0.4846,0.0541,digital_wallet_heavy,0.4913,0.2833,0.2965,0.3722
2453,Olson Inc,Tech_Accessories,standalone,7305.41,59.88,122,0.582,0.0675,mixed,0.397,0.235,0.0642,0.3087
2454,Reeves and Sons,Tech_Accessories,standalone,933.86,24.58,38,0.3421,0.0184,mixed,0.6065,0.6644,0.1742,0.4558
2455,Hawkins PLC,Crafts,standalone,690.97,22.29,31,0.4839,0.069,digital_wallet_heavy,0.5121,0.5543,0.233,0.3812
