vendor_id,business_name,business_category,price_range,content_format,is_visual_product,image_engagement_score,short_form_video_affinity,premium_affinity_score,trend_sensitivity_score,search_intent_score,conversion_readiness_score,ingredient_awareness_score,routine_complexity_score,purchase_frequency,repeat_purchase_rate,repeat_customer_signal,transaction_conversion_signal,community_engagement_score,local_discovery_score,demand_score,avg_session_time_minutes,price_sensitivity_score,brand_loyalty_score,income_low_ratio,income_mid_ratio,income_high_ratio,age_18_24_ratio,age_25_34_ratio,age_35_50_ratio,age_50_plus_ratio,female_ratio,male_ratio,video_consumption_score,text_engagement_score,ugc_score,influencer_dependency_score,research_time_score,education_content_affinity,platform_fit_score,dense_slice_confidence,niche_signal_score,visual_content_signal,product_category_affinity
102348,Education_Brand_02348,Education,Low,Text_First,0.4388,0.5715,0.5413,0.4336,0.522,0.5176,0.5276,0.2718,0.5834,Medium,0.3541,0.5807,0.4491,0.7674,0.4974,0.4539,8.59,0.4328,0.4533,0.25,0.5344,0.2561,0.2115,0.3672,0.3442,0.1553,0.5275,0.5026,0.4186,0.8212,1.0,0.5288,0.7624,0.7537,0.6949,0.5943,0.3666,0.4863,0.5633
102349,Fashion_Brand_02349,Fashion,Low,Video_First,0.6186,0.7088,0.834,0.6495,0.9596,0.5245,0.6184,0.2995,0.5894,High,0.2948,0.5025,0.5467,0.3788,0.4854,0.6046,5.51,0.5895,0.4398,0.2812,0.4516,0.3766,0.2791,0.3213,0.2407,0.1162,0.496,0.5662,0.4537,0.2793,0.5879,0.3466,0.5626,0.4536,0.8328,0.5408,0.5882,0.5706,0.621
102350,Food_Brand_02350,Food,Mid,Image_First,0.5531,0.7483,0.564,0.8851,0.424,0.5725,0.4308,0.6765,0.518,Medium,0.5768,0.6312,0.5203,0.5348,0.4663,0.5216,3.65,0.536,0.5033,0.235,0.3751,0.3214,0.2005,0.2393,0.2629,0.1371,0.664,0.3893,0.5873,0.4237,0.8086,0.3684,0.7947,0.472,0.7356,0.5082,0.5794,0.6581,0.3173
102351,Food_Brand_02351,Food,Mid,Video_First,0.3766,0.4765,0.6607,0.467,0.5133,0.5996,0.472,0.3264,0.6074,Medium,0.618,0.6491,0.5973,0.9022,0.5197,0.5237,7.18,0.4859,0.5231,0.2677,0.4499,0.2754,0.2413,0.2486,0.303,0.2106,0.4732,0.5703,0.5969,0.4252,0.8537,0.6817,0.5514,0.7287,0.5969,0.5033,0.5849,0.7108,0.4603
102352,Fashion_Brand_02352,Fashion,Mid,Image_First,0.8702,0.7247,0.463,0.2495,0.7969,0.4909,0.6011,0.4052,0.3614,Medium,0.5737,0.5219,0.6388,0.3388,0.6036,0.824,7.62,0.2973,0.6715,0.2119,0.3198,0.2853,0.2636,0.2631,0.3045,0.19,0.4539,0.4785,0.5142,0.3413,0.5033,0.3809,0.4894,0.7461,0.5064,0.4541,0.6751,0.5864,0.5331
102353,Beauty_Brand_02353,Beauty,Premium,Image_First,0.8494,0.6943,0.4155,0.6902,0.4043,0.6387,0.5055,0.9883,0.8659,Medium,0.4914,0.5028,0.5191,0.444,0.4276,0.5821,11.72,0.4577,0.4662,0.2397,0.3741,0.3081,0.2149,0.344,0.2594,0.1879,0.569,0.4579,0.5267,0.367,0.4471,0.5522,0.7124,0.441,0.6487,0.5459,0.6369,0.6188,0.6677
102354,Crafts_Brand_02354,Crafts,Premium,Text_First,0.445,0.3441,0.251,0.4925,0.3831,0.5033,0.6247,0.5949,0.4825,High,0.3256,0.3145,0.5569,0.7158,0.5968,0.5863,3.76,0.656,0.5232,0.2382,0.3438,0.3527,0.1649,0.2924,0.3405,0.1709,0.5514,0.4509,0.4641,0.8926,0.7686,0.5309,0.552,0.8597,0.7913,0.5761,0.6623,0.4334,0.6336
102355,Fitness_Brand_02355,Fitness,Premium,Video_First,0.5568,0.6177,0.8617,0.558,0.7198,0.4597,0.6365,0.4255,0.5391,Low,0.4392,0.4948,0.5649,0.5269,0.3468,0.6331,4.79,0.4485,0.412,0.2494,0.42,0.2422,0.2697,0.3866,0.2065,0.157,0.587,0.4295,0.6349,0.4159,0.4856,0.3348,0.6492,0.5435,0.8035,0.3184,0.8553,0.5824,0.557
102356,Education_Brand_02356,Education,Low,Text_First,0.6333,0.4158,0.3543,0.6171,0.5192,0.6773,0.4944,0.5662,0.6062,Medium,0.5207,0.6981,0.5666,0.6172,0.4594,0.6652,3.8,0.4948,0.5236,0.2528,0.408,0.2102,0.1209,0.343,0.3032,0.1332,0.5232,0.5202,0.5328,0.6594,0.7244,0.5969,0.7965,0.8011,0.4656,0.59,0.6258,0.5724,0.5945
102357,Food_Brand_02357,Food,Low,Video_First,0.4954,0.5523,0.6485,0.532,0.3822,0.4422,0.7314,0.595,0.3494,Medium,0.7418,0.5741,0.4961,0.4574,0.5483,0.6704,3.73,0.5652,0.5414,0.3166,0.4533,0.3249,0.2607,0.3962,0.1917,0.0926,0.4766,0.4752,0.7857,0.4156,0.6384,0.6496,0.5238,0.542,0.6443,0.5123,0.7273,0.6895,0.4646
102358,Food_Brand_02358,Food,Premium,Text_First,0.5213,0.4618,0.3825,0.444,0.5064,0.5009,0.4815,0.3578,0.332,Low,0.5749,0.3668,0.713,0.5814,0.4872,0.3069,9.57,0.481,0.5567,0.2904,0.4781,0.305,0.2103,0.2291,0.3465,0.1291,0.483,0.5046,0.3993,0.9208,0.8271,0.5691,0.3484,0.9726,0.6743,0.7516,0.557,0.5532,0.4489
102359,Fashion_Brand_02359,Fashion,Mid,Text_First,0.7691,0.7145,0.371,0.4659,0.6258,0.5299,0.5539,0.3121,0.521,Medium,0.2069,0.4653,0.6725,0.5369,0.5351,0.3197,8.42,0.3918,0.5275,0.2759,0.5064,0.2625,0.1606,0.2264,0.3679,0.1885,0.4789,0.4355,0.6304,0.8272,0.5693,0.5137,0.3805,1.0,0.6292,0.4328,0.4593,0.6172,0.5711
102360,Fashion_Brand_02360,Fashion,Premium,Video_First,0.9159,0.6732,0.8841,0.4808,0.8879,0.4551,0.6468,0.4263,0.5555,Medium,0.5907,0.6511,0.7052,0.5747,0.367,0.6617,7.46,0.3858,0.4623,0.323,0.3698,0.288,0.2229,0.303,0.2661,0.142,0.413,0.4296,0.6479,0.5425,0.4378,0.6379,0.5083,0.4167,0.6677,0.6342,0.7458,0.5673,0.5097
102361,Beauty_Brand_02361,Beauty,Mid,Image_First,0.7662,0.7891,0.5834,0.6573,0.4098,0.4979,0.4047,0.9081,0.7357,Low,0.4925,0.6075,0.4115,0.4132,0.4001,0.4306,7.29,0.4535,0.5729,0.2644,0.445,0.3639,0.2814,0.3531,0.3362,0.2546,0.6473,0.3137,0.6688,0.481,0.66,0.4313,0.6655,0.3988,0.5978,0.4384,0.4925,0.7094,0.5462
102362,Home_Brand_02362,Home,Mid,Image_First,0.6131,0.9215,0.4433,0.4939,0.4432,0.7217,0.4501,0.4096,0.6058,Medium,0.6281,0.7375,0.571,0.4857,0.8513,0.6557,8.5,0.4178,0.5706,0.1772,0.4287,0.3134,0.2916,0.2481,0.2932,0.2807,0.6571,0.3746,0.4899,0.2693,0.5406,0.4698,0.5541,0.3021,0.6079,0.6026,0.477,0.6548,0.4689
102363,Education_Brand_02363,Education,Premium,Video_First,0.5411,0.5634,0.7808,0.5803,0.4202,0.2321,0.7452,0.438,0.3703,Medium,0.5597,0.4434,0.5688,0.5865,0.3213,0.5871,7.56,0.4297,0.4146,0.3409,0.4097,0.2384,0.3302,0.3452,0.2509,0.0952,0.4468,0.5114,0.7141,0.7574,0.5019,0.5407,0.7836,0.9902,0.8757,0.667,0.5613,0.7557,0.3971
102364,Fashion_Brand_02364,Fashion,Low,Image_First,0.7095,0.5916,0.4007,0.3715,0.8309,0.4555,0.5045,0.6212,0.4919,Low,0.7517,0.6817,0.6289,0.39,0.4498,0.6346,9.27,0.5085,0.7253,0.2336,0.4945,0.3424,0.2083,0.2431,0.3165,0.2046,0.4989,0.4207,0.4275,0.5082,0.6853,0.4757,0.6567,0.7318,0.617,0.5423,0.6348,0.5156,0.7618
102365,Beauty_Brand_02365,Beauty,Mid,Image_First,0.7073,0.7217,0.4307,0.705,0.2977,0.4073,0.5283,0.5523,0.5324,Low,0.4854,0.485,0.5682,0.5552,0.3721,0.5024,4.18,0.4346,0.41,0.3088,0.4576,0.2935,0.2028,0.2845,0.4187,0.1509,0.6099,0.419,0.3207,0.5605,0.5043,0.5065,0.6347,0.3482,0.6517,0.4506,0.6422,0.4947,0.5347
102366,Home_Brand_02366,Home,Mid,Image_First,0.4803,0.7175,0.4598,0.7489,0.488,0.78,0.4542,0.7779,0.4296,Low,0.5657,0.6082,0.4807,0.5971,0.5273,0.562,10.93,0.3956,0.6062,0.3077,0.3714,0.3631,0.1125,0.2641,0.2883,0.1286,0.7279,0.4097,0.4853,0.4374,0.5682,0.4402,0.6866,0.4858,0.6998,0.5471,0.5074,0.6029,0.4983
102367,Wellness_Brand_02367,Wellness,Mid,Video_First,0.447,0.5247,0.5969,0.5042,0.443,0.6739,0.3554,0.4403,0.6968,Medium,0.3596,0.4245,0.4734,0.6239,0.3433,0.5441,9.85,0.4377,0.6164,0.2604,0.3889,0.2939,0.269,0.3315,0.3311,0.218,0.5378,0.4977,0.5453,0.5758,0.7626,0.6068,0.6569,0.5877,0.4928,0.4935,0.6822,0.5903,0.4536
102368,Wellness_Brand_02368,Wellness,Mid,Text_First,0.4041,0.3568,0.6618,0.5111,0.7607,0.4261,0.3641,0.521,0.5352,Low,0.6947,0.6356,0.4801,0.3625,0.6545,0.5535,5.29,0.4608,0.5608,0.3536,0.4905,0.2974,0.1752,0.2289,0.265,0.1281,0.4617,0.4912,0.5968,0.5889,0.4558,0.5885,0.5524,0.8141,0.7402,0.5858,0.6739,0.656,0.5299
102369,Crafts_Brand_02369,Crafts,Low,Video_First,0.4532,0.4632,0.7757,0.5176,0.5124,0.4239,0.6948,0.4012,0.5468,Low,0.611,0.4923,0.7068,0.7218,0.3928,0.6647,10.67,0.3912,0.5734,0.2986,0.5355,0.2813,0.2877,0.4139,0.1853,0.1771,0.5459,0.5172,0.6789,0.6052,0.775,0.5761,0.5336,0.6012,0.701,0.6138,0.6443,0.5775,0.4269
102370,Fashion_Brand_02370,Fashion,Mid,Image_First,0.8006,0.7308,0.9595,0.4605,0.8376,0.4997,0.347,0.5879,0.6752,Medium,0.6238,0.6188,0.3628,0.5371,0.6036,0.5341,4.85,0.5235,0.269,0.2772,0.4411,0.3184,0.3027,0.3686,0.2355,0.1149,0.5366,0.4997,0.3221,0.2392,0.5486,0.4394,0.5638,0.5099,0.7103,0.4393,0.7092,0.5076,0.6724
102371,Crafts_Brand_02371,Crafts,Mid,Text_First,0.5272,0.6394,0.4095,0.4401,0.5252,0.5962,0.5236,0.5211,0.5096,High,0.5116,0.6204,0.5754,0.6781,0.5396,0.4428,4.02,0.5849,0.442,0.215,0.4499,0.2728,0.2789,0.3145,0.3425,0.1813,0.5265,0.3932,0.5098,0.8171,0.6736,0.4505,0.4545,0.8031,0.5652,0.5955,0.5813,0.4681,0.5502
102372,Education_Brand_02372,Education,Mid,Text_First,0.3843,0.4804,0.3735,0.4018,0.6735,0.4864,0.6341,0.6148,0.5933,Low,0.6506,0.5007,0.5319,0.5314,0.5388,0.7467,8.68,0.5777,0.65,0.2921,0.4751,0.2611,0.2085,0.3182,0.274,0.2046,0.4608,0.4438,0.4705,0.6862,0.2903,0.4808,0.677,0.5915,0.6073,0.3277,0.6612,0.5523,0.7502
102373,Fitness_Brand_02373,Fitness,Mid,Video_First,0.3698,0.6545,0.7177,0.4594,0.6874,0.5433,0.6301,0.535,0.6066,Low,0.3942,0.6137,0.5335,0.4988,0.6037,0.5779,11.63,0.4292,0.6057,0.2505,0.4332,0.2694,0.2911,0.3812,0.2018,0.0832,0.4389,0.4693,0.6715,0.4854,0.5543,0.5597,0.558,0.415,0.8517,0.3978,0.6708,0.5874,0.6485
102374,Fashion_Brand_02374,Fashion,Mid,Image_First,0.8491,0.9126,0.4704,0.5744,0.7096,0.588,0.4004,0.3966,0.6568,High,0.3147,0.4954,0.6038,0.53,0.692,0.4638,4.33,0.5608,0.5511,0.2225,0.5039,0.4194,0.133,0.2981,0.292,0.1991,0.6185,0.3242,0.4358,0.4169,0.4669,0.3064,0.6121,0.6287,0.749,0.576,0.5738,0.6005,0.6897
102375,Education_Brand_02375,Education,Mid,Text_First,0.4892,0.3252,0.6061,0.4147,0.5183,0.6312,0.468,0.4496,0.3694,High,0.7059,0.5245,0.4611,0.3972,0.6591,0.5821,5.53,0.5683,0.593,0.275,0.4098,0.2486,0.1931,0.3202,0.3252,0.1752,0.5017,0.5203,0.6382,0.7777,0.4544,0.4367,0.7399,0.7459,0.8712,0.5866,0.6049,0.5257,0.5597
102376,Beauty_Brand_02376,Beauty,Low,Image_First,0.6532,0.9019,0.3776,0.6782,0.4746,0.4507,0.4628,0.5139,0.5568,High,0.6607,0.543,0.7721,0.6323,0.5163,0.5425,8.87,0.4722,0.525,0.2704,0.419,0.2359,0.1969,0.2666,0.3345,0.1099,0.4399,0.4386,0.6018,0.4592,0.3585,0.4195,0.4452,0.8076,0.7159,0.7381,0.8937,0.5022,0.6437
102377,Home_Brand_02377,Home,Mid,Image_First,0.5654,0.5506,0.3996,0.6517,0.4162,0.6904,0.2963,0.6518,0.4281,Low,0.4242,0.5034,0.4888,0.5267,0.6324,0.7199,6.68,0.39,0.5061,0.1339,0.4993,0.4169,0.1759,0.251,0.287,0.1983,0.6304,0.3286,0.5467,0.1883,0.5745,0.6802,0.6341,0.4808,0.682,0.5919,0.6,0.5314,0.5326
102378,Wellness_Brand_02378,Wellness,Low,Video_First,0.5147,0.6686,0.7081,0.5151,0.4205,0.3969,0.4627,0.5104,0.3907,High,0.686,0.7118,0.3992,0.5385,0.5195,0.7176,2.66,0.4523,0.8333,0.2642,0.4295,0.3104,0.3622,0.4563,0.2849,0.1572,0.5331,0.4699,0.6892,0.6225,0.5263,0.6208,0.3245,0.655,0.743,0.6651,0.7333,0.6119,0.5754
102379,Tech_Accessories_Brand_02379,Tech_Accessories,Low,Image_First,0.5846,0.7326,0.5562,0.7005,0.3428,0.7272,0.4023,0.7403,0.5404,Medium,0.4007,0.4653,0.446,0.4653,0.5856,0.4604,6.23,0.4314,0.6063,0.2156,0.3783,0.3742,0.2481,0.2861,0.3076,0.2241,0.5469,0.4289,0.5167,0.438,0.5245,0.5544,0.7316,0.5022,0.6176,0.5594,0.4361,0.6023,0.5564
102380,Wellness_Brand_02380,Wellness,Mid,Image_First,0.5191,0.7359,0.3869,0.8381,0.5504,0.5765,0.4047,0.5987,0.5471,High,0.3667,0.5368,0.4581,0.4787,0.5163,0.6108,8.36,0.5805,0.6704,0.2231,0.397,0.3187,0.241,0.309,0.2972,0.1558,0.657,0.3319,0.5399,0.3424,0.4757,0.6674,0.6946,0.7266,0.7455,0.7252,0.4938,0.6629,0.5193
102381,Wellness_Brand_02381,Wellness,Premium,Image_First,0.3645,0.7848,0.4187,0.6436,0.6505,0.3906,0.6133,0.7286,0.5349,Medium,0.5217,0.6974,0.6443,0.4061,0.495,0.5727,6.53,0.4283,0.7497,0.2578,0.396,0.2522,0.1991,0.341,0.3102,0.1725,0.5997,0.3435,0.3733,0.3768,0.5753,0.5437,0.6114,0.7868,0.5838,0.4249,0.5406,0.6538,0.4279
102382,Fitness_Brand_02382,Fitness,Premium,Video_First,0.5397,0.7956,0.9557,0.6142,0.8719,0.4524,0.6946,0.4347,0.6178,Medium,0.5714,0.6635,0.5095,0.4508,0.5058,0.8049,10.37,0.4883,0.6628,0.2619,0.4727,0.2242,0.3204,0.3305,0.1404,0.086,0.4936,0.5631,0.7585,0.1261,0.284,0.7069,0.4063,0.6705,0.7216,0.5531,0.7812,0.7063,0.4661
102383,Home_Brand_02383,Home,Mid,Image_First,0.4899,0.836,0.6075,0.4742,0.5072,0.6823,0.6526,0.6789,0.4452,Low,0.4929,0.4188,0.4995,0.5373,0.8374,0.4659,7.47,0.3886,0.5787,0.2139,0.486,0.3392,0.1852,0.2791,0.3428,0.2273,0.642,0.3695,0.4593,0.3922,0.5692,0.5224,0.7403,0.4511,0.5312,0.4841,0.4189,0.7476,0.7216
102384,Fashion_Brand_02384,Fashion,Mid,Image_First,0.8339,0.8421,0.8107,0.4399,0.81,0.5316,0.5718,0.5202,0.6666,High,0.429,0.4457,0.5564,0.5365,0.4875,0.459,8.24,0.5513,0.383,0.2615,0.5128,0.2728,0.3362,0.3783,0.2057,0.1348,0.4985,0.4972,0.6864,0.2789,0.4361,0.4515,0.4888,0.5093,0.6723,0.5663,0.7001,0.7094,0.6076
102385,Fitness_Brand_02385,Fitness,Mid,Video_First,0.4903,0.5077,0.7681,0.5634,0.5131,0.3305,0.6014,0.4577,0.5321,Medium,0.7111,0.7415,0.6368,0.5336,0.5797,0.4203,10.54,0.533,0.7143,0.2944,0.4913,0.2742,0.1649,0.3475,0.1902,0.1554,0.5128,0.4714,0.8275,0.6387,0.5365,0.5596,0.5008,0.6857,0.5215,0.6992,0.7715,0.7181,0.4788
102386,Fitness_Brand_02386,Fitness,Low,Video_First,0.5963,0.5237,0.7112,0.529,0.3772,0.5791,0.6425,0.6479,0.5315,High,0.3881,0.5158,0.6409,0.6172,0.467,0.4953,11.14,0.4198,0.4278,0.2381,0.41,0.2665,0.2183,0.5042,0.1553,0.1461,0.5458,0.5499,0.8416,0.4721,0.464,0.5794,0.4839,0.5307,0.675,0.6708,0.4706,0.5845,0.5205
102387,Food_Brand_02387,Food,Mid,Text_First,0.4381,0.3704,0.535,0.4116,0.5016,0.6016,0.3731,0.5611,0.4228,High,0.8799,0.7362,0.5783,0.4741,0.2451,0.5866,5.98,0.4959,0.5829,0.35,0.4655,0.2385,0.1627,0.2481,0.2681,0.224,0.5233,0.5524,0.4216,0.638,0.6354,0.3888,0.329,0.8476,0.5641,0.501,0.6865,0.4203,0.4026
102388,Wellness_Brand_02388,Wellness,Mid,Text_First,0.6195,0.4514,0.5447,0.6506,0.5754,0.4316,0.5591,0.5141,0.5427,Medium,0.7323,0.751,0.5995,0.7351,0.4087,0.3276,8.88,0.5173,0.72,0.3302,0.4515,0.2366,0.1615,0.2838,0.2446,0.2043,0.5068,0.4757,0.5339,0.5744,0.3772,0.5473,0.332,0.7804,0.5916,0.5774,0.7331,0.5157,0.6675
102389,Fashion_Brand_02389,Fashion,Premium,Image_First,0.8428,0.8399,0.8458,0.3001,0.8548,0.5528,0.4716,0.505,0.6219,Medium,0.675,0.5465,0.6539,0.4556,0.5716,0.482,5.24,0.3984,0.6238,0.2462,0.4079,0.3581,0.3179,0.3607,0.2595,0.1486,0.5511,0.482,0.4839,0.2071,0.5881,0.4635,0.5848,0.4417,0.6131,0.5206,0.7412,0.751,0.5605
102390,Beauty_Brand_02390,Beauty,Mid,Image_First,0.9173,0.6017,0.0,0.7704,0.6354,0.4016,0.4909,0.6278,0.6108,Medium,0.6393,0.771,0.5537,0.5474,0.4522,0.5153,6.16,0.4113,0.435,0.3122,0.4613,0.264,0.1589,0.2778,0.4129,0.2342,0.4927,0.4679,0.4654,0.6807,0.4178,0.7024,0.4708,0.7899,0.6885,0.5454,0.5851,0.5362,0.7461
102391,Education_Brand_02391,Education,Mid,Text_First,0.5942,0.3653,0.233,0.5862,0.3899,0.3116,0.3046,0.6404,0.4252,High,0.5918,0.5197,0.4874,0.6858,0.4844,0.6002,4.3,0.5954,0.538,0.3027,0.4772,0.2694,0.2243,0.2858,0.3027,0.1888,0.4602,0.4851,0.4191,0.7524,0.4441,0.4313,0.7881,0.9578,0.8078,0.6211,0.7371,0.5361,0.4495
102392,Food_Brand_02392,Food,Low,Text_First,0.5227,0.5515,0.5829,0.4057,0.5407,0.5895,0.3514,0.5083,0.4986,High,0.5647,0.6164,0.5639,0.5956,0.4091,0.4283,8.42,0.6275,0.5995,0.3021,0.4693,0.3059,0.2528,0.2944,0.2225,0.1876,0.4667,0.4356,0.487,0.5148,0.815,0.5381,0.6362,0.669,0.6192,0.6014,0.6924,0.5718,0.5231
102393,Crafts_Brand_02393,Crafts,Premium,Image_First,0.6232,0.7666,0.5644,0.4547,0.5462,0.3555,0.58,0.3755,0.5911,High,0.5228,0.4268,0.5469,0.8563,0.5584,0.541,7.02,0.5435,0.4004,0.3224,0.4088,0.3857,0.2127,0.3455,0.3117,0.1738,0.5875,0.3353,0.4798,0.383,0.6718,0.6153,0.5661,0.6427,0.5615,0.6929,0.643,0.6551,0.3659
102394,Fashion_Brand_02394,Fashion,Low,Image_First,0.8692,0.777,0.8985,0.4362,0.9553,0.611,0.5138,0.4896,0.5045,Low,0.4813,0.6644,0.515,0.4154,0.4457,0.6044,10.01,0.3086,0.5097,0.2534,0.448,0.2343,0.4046,0.3268,0.2092,0.1269,0.5218,0.4742,0.554,0.2176,0.4724,0.5878,0.4662,0.4701,0.5718,0.626,0.8065,0.5434,0.6067
102395,Fashion_Brand_02395,Fashion,Low,Image_First,0.7204,0.8949,0.4397,0.6003,0.7067,0.539,0.6028,0.5831,0.5418,Medium,0.4774,0.6266,0.6393,0.5357,0.6818,0.6346,4.42,0.6289,0.5274,0.2899,0.4625,0.3405,0.18,0.2601,0.3246,0.1873,0.5911,0.3502,0.4247,0.2796,0.4466,0.4847,0.5121,0.4359,0.75,0.636,0.4941,0.7914,0.5743
102396,Crafts_Brand_02396,Crafts,Low,Text_First,0.2619,0.4331,0.487,0.5306,0.6166,0.6099,0.3895,0.4974,0.4802,High,0.7801,0.8222,0.563,0.8045,0.5321,0.4996,8.04,0.3907,0.7718,0.2847,0.4041,0.2879,0.1607,0.2956,0.3086,0.2245,0.5151,0.5264,0.4896,0.5447,0.7548,0.4139,0.3417,0.653,0.64,0.6156,0.676,0.3316,0.4255
102397,Beauty_Brand_02397,Beauty,Mid,Image_First,0.9429,0.8237,0.529,0.7433,0.5049,0.4076,0.5409,0.7707,0.4695,High,0.6237,0.6541,0.6109,0.4485,0.5627,0.5145,8.84,0.5624,0.4989,0.2726,0.4456,0.3417,0.1604,0.299,0.3154,0.1523,0.6784,0.3474,0.3344,0.2909,0.3158,0.4313,0.752,0.5897,0.7218,0.5852,0.5131,0.6154,0.5725
102398,Wellness_Brand_02398,Wellness,Mid,Text_First,0.4488,0.413,0.4101,0.5889,0.428,0.8788,0.2195,0.4619,0.3591,Medium,0.443,0.6028,0.4842,0.4824,0.5864,0.5295,8.27,0.4997,0.5552,0.298,0.4733,0.2565,0.2927,0.278,0.274,0.2303,0.3118,0.6799,0.6805,0.6521,0.44,0.6084,0.704,0.8219,0.6762,0.7622,0.4755,0.4192,0.6183
102399,Fashion_Brand_02399,Fashion,Mid,Image_First,0.6987,0.7553,0.6083,0.6058,0.6812,0.5664,0.5092,0.5241,0.4513,High,0.463,0.4961,0.5986,0.6601,0.4438,0.5434,3.41,0.4512,0.4023,0.2923,0.3904,0.2694,0.1464,0.2861,0.433,0.148,0.4981,0.4626,0.5091,0.4667,0.7825,0.5628,0.4721,0.7941,0.6907,0.5287,0.497,0.4235,0.693
102400,Fashion_Brand_02400,Fashion,Low,Image_First,0.8764,0.742,0.458,0.4264,0.6222,0.6186,0.429,0.4467,0.6799,Medium,0.7674,0.586,0.6441,0.4054,0.4642,0.5849,10.66,0.4569,0.5915,0.223,0.4047,0.2779,0.2151,0.2903,0.2454,0.1535,0.5037,0.4653,0.6738,0.3555,0.4673,0.419,0.5418,0.8015,0.7046,0.5054,0.6699,0.4746,0.7087
102401,Home_Brand_02401,Home,Mid,Image_First,0.5229,0.6457,0.5044,0.6953,0.4637,0.6736,0.5481,0.6118,0.6031,High,0.7158,0.7284,0.5653,0.5172,0.6037,0.5191,7.43,0.6047,0.4822,0.2494,0.4697,0.3592,0.2007,0.3304,0.3142,0.2295,0.5651,0.337,0.449,0.4757,0.4016,0.6438,0.576,0.5702,0.5741,0.601,0.5,0.7227,0.7133
102402,Fitness_Brand_02402,Fitness,Premium,Video_First,0.4321,0.5234,0.6271,0.4689,0.3986,0.6142,0.6333,0.5346,0.5462,Medium,0.7437,0.7185,0.5226,0.5156,0.5289,0.5853,8.29,0.3466,0.5674,0.2851,0.4693,0.2708,0.1964,0.2666,0.3269,0.1853,0.5427,0.5686,0.7355,0.4945,0.3857,0.6017,0.6427,0.562,0.6552,0.6298,0.5511,0.6351,0.3734
102403,Food_Brand_02403,Food,Mid,Text_First,0.3833,0.5325,0.5761,0.4979,0.4931,0.4006,0.5827,0.5057,0.6054,Low,0.6728,0.5034,0.5916,0.7332,0.4772,0.5968,5.45,0.4473,0.5362,0.2978,0.3903,0.3563,0.2552,0.36,0.3422,0.1923,0.5482,0.4807,0.3526,0.5921,0.7869,0.6506,0.4217,0.6657,0.4594,0.6154,0.4311,0.4864,0.486
102404,Food_Brand_02404,Food,Mid,Text_First,0.4844,0.4913,0.2784,0.5244,0.4177,0.3771,0.5999,0.3856,0.5587,Medium,0.765,0.8232,0.509,0.5738,0.6131,0.7377,4.45,0.604,0.6084,0.2951,0.4005,0.2084,0.1826,0.2155,0.3407,0.1406,0.4152,0.49,0.4989,0.6957,0.8652,0.5076,0.6383,0.7666,0.3699,0.4448,0.704,0.5939,0.4556
102405,Fitness_Brand_02405,Fitness,Mid,Video_First,0.5344,0.5698,0.7775,0.4794,0.5968,0.5561,0.5652,0.5941,0.3399,Medium,0.5432,0.7312,0.4327,0.455,0.3386,0.5462,3.49,0.4156,0.5757,0.2484,0.3977,0.315,0.3355,0.3582,0.2245,0.1306,0.5114,0.3779,0.6807,0.5205,0.6642,0.4293,0.4852,0.6045,0.6322,0.459,0.7895,0.5146,0.398
102406,Home_Brand_02406,Home,Mid,Image_First,0.4417,0.8814,0.4159,0.5877,0.5901,0.6045,0.5914,0.6007,0.493,Medium,0.3304,0.4218,0.4825,0.7325,0.6048,0.5829,5.25,0.373,0.6481,0.2069,0.4399,0.3152,0.2099,0.3582,0.2378,0.1931,0.6394,0.3223,0.6052,0.1824,0.6573,0.4868,0.7064,0.441,0.7762,0.7785,0.4462,0.5953,0.6086
102407,Pets_Brand_02407,Pets,Mid,Text_First,0.4972,0.4148,0.5115,0.6031,0.5143,0.4914,0.5194,0.5609,0.6504,High,0.6175,0.5633,0.5336,0.5412,0.3462,0.4857,8.96,0.4304,0.755,0.2623,0.4139,0.2697,0.1909,0.3023,0.3637,0.0879,0.5252,0.4841,0.4478,0.4595,0.547,0.5459,0.5331,0.9616,0.6875,0.5876,0.5322,0.5784,0.6521
102408,Education_Brand_02408,Education,Low,Video_First,0.5398,0.6253,0.6772,0.4673,0.5655,0.5357,0.5898,0.5317,0.4298,High,0.4376,0.5253,0.5264,0.4591,0.1739,0.6151,6.48,0.4969,0.3591,0.2998,0.4369,0.2933,0.286,0.3104,0.2299,0.1732,0.5537,0.5226,0.6471,0.6126,0.5559,0.6447,0.6723,0.8088,0.9368,0.6538,0.6893,0.682,0.5092
102409,Fashion_Brand_02409,Fashion,Premium,Image_First,0.8879,0.7346,0.3746,0.5926,0.7523,0.6238,0.5366,0.548,0.5569,High,0.638,0.5901,0.5709,0.6066,0.6394,0.629,11.58,0.5054,0.7559,0.2444,0.4822,0.2545,0.1755,0.2578,0.2689,0.177,0.5378,0.3667,0.5884,0.3937,0.6058,0.5783,0.3389,0.5218,0.5723,0.7696,0.7301,0.7666,0.5643
102410,Tech_Accessories_Brand_02410,Tech_Accessories,Low,Video_First,0.5665,0.4735,0.79,0.5971,0.6939,0.8642,0.722,0.4215,0.6816,High,0.4623,0.5009,0.4719,0.3692,0.7343,0.623,3.66,0.5608,0.5762,0.2731,0.5338,0.2883,0.249,0.3381,0.2222,0.1825,0.4541,0.5347,0.7814,0.3324,0.277,0.4986,0.8877,0.4611,0.7187,0.6766,0.661,0.6893,0.6134
